"","country","date","dif","school","workplace","events","transport","movement","travel","index"
"360","DE",2020-04-23,-8.2793735680172,"1","0","1","0","0","1",76.85
"361","DE",2020-04-24,-9.98738086380361,"1","0","1","0","0","1",76.85
"362","DE",2020-04-25,-7.17904157892804,"1","0","1","0","0","1",76.85
"363","DE",2020-04-26,-4.45796869159621,"1","0","1","0","0","1",76.85
"364","DE",2020-04-27,-8.19050278094497,"1","0","1","0","0","1",76.85
"365","DE",2020-04-28,-8.34597880567732,"1","0","1","0","0","1",76.85
"366","DE",2020-04-29,-7.96547764565759,"1","0","1","0","0","1",76.85
"367","DE",2020-04-30,-10.1911260551987,"1","0","1","0","0","1",76.85
"368","DE",2020-05-01,-17.2966470426538,"1","0","1","0","0","1",76.85
"369","DE",2020-05-02,-11.1102867034483,"1","0","1","0","0","1",76.85
"370","DE",2020-05-03,-7.30702371925189,"1","0","1","0","0","1",75.46
"371","DE",2020-05-04,-6.40095951540602,"0","0","1","0","0","1",71.76
"372","DE",2020-05-05,-6.15832146360458,"0","0","1","0","0","1",71.76
"373","DE",2020-05-06,-8.73955504246644,"0","0","1","0","0","1",66.2
"374","DE",2020-05-07,-8.61734865584836,"0","0","1","0","0","1",64.35
"375","DE",2020-05-08,-10.7737311373297,"0","0","1","0","0","1",64.35
"376","DE",2020-05-09,-7.09693755508056,"0","0","1","0","0","1",64.35
"377","DE",2020-05-10,-5.83625290255898,"0","0","1","0","0","1",64.35
"378","DE",2020-05-11,-1.32848263041039,"0","0","1","0","0","1",64.35
"379","DE",2020-05-12,-5.58757408445576,"0","0","1","0","0","1",64.35
"380","DE",2020-05-13,-5.22880259331171,"0","0","1","0","0","1",64.35
"381","DE",2020-05-14,-6.34219363588071,"0","0","1","0","0","1",64.35
"382","DE",2020-05-15,-5.75203948259557,"0","0","1","0","0","1",64.35
"383","DE",2020-05-16,-4.3531310507877,"0","0","1","0","0","0",61.57
"384","DE",2020-05-17,-3.3761047539034,"0","0","1","0","0","0",61.57
"385","DE",2020-05-18,-5.45954750381736,"0","0","1","0","0","0",61.57
"386","DE",2020-05-19,-6.64846061890196,"0","0","1","0","0","0",59.72
"387","DE",2020-05-20,-10.2911288389612,"0","0","1","0","0","0",59.72
"388","DE",2020-05-21,-18.7481139099615,"0","0","1","0","0","0",59.72
"389","DE",2020-05-22,-20.3846741462683,"0","0","1","0","0","0",59.72
"390","DE",2020-05-23,-7.02410023425056,"0","0","1","0","0","0",59.72
"391","DE",2020-05-24,-3.43815647400517,"0","0","1","0","0","0",59.72
"392","DE",2020-05-25,-4.34122730394379,"0","0","1","0","0","0",59.72
"393","DE",2020-05-26,-7.39726946528023,"0","0","1","0","0","0",59.72
"394","DE",2020-05-27,-8.09265111843933,"0","0","1","0","0","0",59.72
"395","DE",2020-05-28,-7.22258772308934,"0","0","1","0","0","0",59.72
"396","DE",2020-05-29,-9.10370814316257,"0","0","1","0","0","0",59.72
"397","DE",2020-05-30,-9.14470475053416,"0","0","1","0","0","0",59.72
"398","DE",2020-05-31,-10.351313713046,"0","0","1","0","0","0",59.72
"399","DE",2020-06-01,-19.6106492478606,"0","0","1","0","0","0",59.72
"400","DE",2020-06-02,-11.7634270352512,"0","0","1","0","0","0",59.72
"401","DE",2020-06-03,-8.25246131574643,"0","0","1","0","0","0",59.72
"402","DE",2020-06-04,-6.58892316659109,"0","0","1","0","0","0",59.72
"403","DE",2020-06-05,-5.99406741306589,"0","0","1","0","0","0",59.72
"404","DE",2020-06-06,-3.20896514356551,"0","0","1","0","0","0",59.72
"405","DE",2020-06-07,-3.69054861734597,"0","0","1","0","0","0",59.72
"406","DE",2020-06-08,-8.35259845148815,"0","0","1","0","0","0",59.72
"407","DE",2020-06-09,-8.79316013183418,"0","0","1","0","0","0",59.72
"408","DE",2020-06-10,-10.3684560982939,"0","0","1","0","0","0",59.72
"409","DE",2020-06-11,-9.60236179797546,"0","0","1","0","0","0",59.72
"410","DE",2020-06-12,-17.4889538894353,"0","0","1","0","0","0",59.72
"411","DE",2020-06-13,-7.75622404577564,"0","0","1","0","0","0",59.72
"412","DE",2020-06-14,-3.88354549466494,"0","0","1","0","0","0",59.72
"413","DE",2020-06-15,-8.99667027369263,"0","0","1","0","0","0",59.72
"414","DE",2020-06-16,-9.63824794717872,"0","0","1","0","0","0",59.72
"415","DE",2020-06-17,-9.20823210152567,"0","0","1","0","0","0",59.72
"416","DE",2020-06-18,-8.46687641026455,"0","0","1","0","0","0",63.43
"417","DE",2020-06-19,-12.0291743858626,"0","0","1","0","0","0",63.43
"418","DE",2020-06-20,-10.4929228761069,"0","0","1","0","0","0",63.43
"419","DE",2020-06-21,-9.52608974694065,"0","0","1","0","0","0",63.43
"420","DE",2020-06-22,-9.98634426280703,"0","0","1","0","0","0",63.43
"421","DE",2020-06-23,-9.68991755667416,"0","0","1","0","0","0",63.43
"422","DE",2020-06-24,-10.4606572927043,"0","0","1","0","0","0",63.43
"423","DE",2020-06-25,-11.0785444533343,"0","0","1","0","0","0",63.43
"424","DE",2020-06-26,-10.9511370586688,"0","0","1","0","0","0",63.43
"425","DE",2020-06-27,-8.96864894140507,"0","0","1","0","0","0",63.43
"426","DE",2020-06-28,-8.42457881980437,"0","0","1","0","0","0",63.43
"427","DE",2020-06-29,-9.1940985248423,"0","0","1","0","0","0",63.43
"428","DE",2020-06-30,-8.30569590648216,"0","0","1","0","0","0",63.43
"429","DE",2020-07-01,-8.35089876905572,"0","0","1","0","0","0",63.43
"430","DE",2020-07-02,-8.97320829750516,"0","0","1","0","0","0",63.43
"431","DE",2020-07-03,-10.4659459536856,"0","0","1","0","0","0",63.43
"432","DE",2020-07-04,-7.20118354322498,"0","0","1","0","0","0",63.43
"433","DE",2020-07-05,-3.90618571152839,"0","0","1","0","0","0",63.43
"434","DE",2020-07-06,-4.00276996453873,"0","0","1","0","0","0",63.43
"435","DE",2020-07-07,-7.24908573439542,"0","0","1","0","0","0",55.09
"436","DE",2020-07-08,-6.91344573774935,"0","0","1","0","0","0",55.09
"437","DE",2020-07-09,-4.4735273996946,"0","0","1","0","0","0",55.09
"438","DE",2020-07-10,-6.63046740698861,"0","0","1","0","0","0",55.09
"439","DE",2020-07-11,-9.63939029803758,"0","0","1","0","0","0",55.09
"440","DE",2020-07-12,-9.00380211387425,"0","0","1","0","0","0",55.09
"441","DE",2020-07-13,-8.13051191286292,"0","0","1","0","0","0",55.09
"442","DE",2020-07-14,-5.839999421328,"0","0","1","0","0","0",55.09
"443","DE",2020-07-15,-5.17009116380157,"0","0","1","0","0","0",55.09
"444","DE",2020-07-16,-4.93350732224935,"0","0","1","0","0","0",55.09
"445","DE",2020-07-17,-6.46419609540925,"0","0","1","0","0","0",55.09
"446","DE",2020-07-18,-8.14662236278095,"0","0","1","0","0","0",55.09
"447","DE",2020-07-19,-6.55390424949961,"0","0","1","0","0","0",55.09
"448","DE",2020-07-20,-6.07476145543804,"0","0","1","0","0","0",55.09
"449","DE",2020-07-21,-8.54788682125253,"0","0","1","0","0","0",55.09
"450","DE",2020-07-22,-8.37263959673062,"0","0","1","0","0","0",55.09
"451","DE",2020-07-23,-8.69348867577297,"0","0","1","0","0","0",55.09
"452","DE",2020-07-24,-9.50948926674637,"0","0","1","0","0","0",55.09
"453","DE",2020-07-25,-9.32601871248507,"0","0","1","0","0","0",55.09
"454","DE",2020-07-26,-6.09546893712783,"0","0","1","0","0","0",55.09
"455","DE",2020-07-27,-8.85658958088834,"0","0","1","0","0","0",55.09
"456","DE",2020-07-28,-5.37220611458523,"0","0","1","0","0","0",55.09
"457","DE",2020-07-29,-8.34529207463192,"0","0","1","0","0","0",55.09
"458","DE",2020-07-30,-11.0589713906089,"0","0","1","0","0","0",55.09
"459","DE",2020-07-31,-10.3610680153656,"0","0","1","0","0","0",57.87
"460","IT",2020-03-01,0.611758600991535,"0","0","0","0","0","0",69.91
"461","IT",2020-03-02,3.8235898220545,"0","0","0","0","0","0",69.91
"462","IT",2020-03-03,1.85593357751933,"0","0","0","0","0","0",69.91
"463","IT",2020-03-04,0.0465662527014367,"1","0","1","0","0","0",74.54
"464","IT",2020-03-05,0.184763163201768,"1","0","1","0","0","0",74.54
"465","IT",2020-03-06,0.890877457486298,"1","0","1","0","0","0",74.54
"466","IT",2020-03-07,0.133418084031107,"1","0","1","0","0","0",74.54
"467","IT",2020-03-08,0.363488686804434,"1","0","1","0","0","0",74.54
"468","IT",2020-03-09,0.419004282054552,"1","0","1","0","0","0",74.54
"469","IT",2020-03-10,-0.748242429044018,"1","1","1","0","1","0",82.41
"470","IT",2020-03-11,-3.37237693773509,"1","1","1","0","1","0",85.19
"471","IT",2020-03-12,-7.19663901513835,"1","1","1","0","1","0",85.19
"472","IT",2020-03-13,-11.715699821141,"1","1","1","0","1","0",85.19
"473","IT",2020-03-14,-12.4825988311955,"1","1","1","0","1","0",85.19
"474","IT",2020-03-15,-9.69737538889135,"1","1","1","0","1","0",85.19
"475","IT",2020-03-16,-15.1991536860199,"1","1","1","0","1","0",85.19
"476","IT",2020-03-17,-18.7523285549634,"1","1","1","0","1","0",85.19
"477","IT",2020-03-18,-20.7116177817861,"1","1","1","0","1","0",85.19
"478","IT",2020-03-19,-23.312679743005,"1","1","1","0","1","0",85.19
"479","IT",2020-03-20,-24.2539102342603,"1","1","1","0","1","0",91.67
"480","IT",2020-03-21,-23.1424959283532,"1","1","1","0","1","0",91.67
"481","IT",2020-03-22,-17.7460065516872,"1","1","1","0","1","0",91.67
"482","IT",2020-03-23,-28.3399865269195,"1","1","1","0","1","0",91.67
"483","IT",2020-03-24,-31.0849288803726,"1","1","1","0","1","0",91.67
"484","IT",2020-03-25,-32.8127468826368,"1","1","1","0","1","0",91.67
"485","IT",2020-03-26,-34.1566707357374,"1","1","1","0","1","0",91.67
"486","IT",2020-03-27,-34.6335502990188,"1","1","1","0","1","0",91.67
"487","IT",2020-03-28,-25.1518438178972,"1","1","1","0","1","0",91.67
"488","IT",2020-03-29,-21.0725174789598,"1","1","1","0","1","0",91.67
"489","IT",2020-03-30,-28.429760654269,"1","1","1","0","1","0",91.67
"490","IT",2020-03-31,-34.711916519483,"1","1","1","0","1","0",91.67
"491","IT",2020-04-01,-30.126058933874,"1","1","1","0","1","0",91.67
"492","IT",2020-04-02,-32.5990439194792,"1","1","1","0","1","0",91.67
"493","IT",2020-04-03,-32.6310912903833,"1","1","1","0","1","0",91.67
"494","IT",2020-04-04,-22.9517990384393,"1","1","1","0","1","0",91.67
"495","IT",2020-04-05,-16.2518029291488,"1","1","1","0","1","0",91.67
"496","IT",2020-04-06,-28.5622350872845,"1","1","1","0","1","0",91.67
"497","IT",2020-04-07,-33.053941461317,"1","1","1","0","1","0",91.67
"498","IT",2020-04-08,-34.0531795822457,"1","1","1","0","1","0",91.67
"499","IT",2020-04-09,-34.3734346610183,"1","1","1","0","1","0",91.67
"500","IT",2020-04-10,-19.6435157607177,"1","1","1","0","1","0",87.96
"501","IT",2020-04-11,-32.6542505517848,"1","1","1","0","1","0",87.96
"502","IT",2020-04-12,-3.92121568583038,"1","1","1","1","1","0",93.52
"503","IT",2020-04-13,-42.7444685793717,"1","1","1","1","1","0",93.52
"504","IT",2020-04-14,-35.0832651376067,"1","1","1","1","1","0",93.52
"505","IT",2020-04-15,-29.7400423374152,"1","1","1","1","1","0",93.52
"506","IT",2020-04-16,-27.2421273168791,"1","1","1","1","1","0",93.52
"507","IT",2020-04-17,-26.4218611028971,"1","1","1","1","1","0",93.52
"508","IT",2020-04-18,-18.9553663664428,"1","1","1","1","1","0",93.52
"509","IT",2020-04-19,-12.4653835161216,"1","1","1","1","1","0",93.52
"510","IT",2020-04-20,-11.5961715748924,"1","1","1","1","1","0",93.52
"511","IT",2020-04-21,-13.3509381192324,"1","1","1","1","1","0",93.52
"512","IT",2020-04-22,-15.0220767962482,"1","1","1","1","1","0",93.52
"513","IT",2020-04-23,-16.9128818004757,"1","1","1","1","1","0",93.52
"514","IT",2020-04-24,-19.4630226840001,"1","1","1","1","1","0",93.52
"515","IT",2020-04-25,-0.627875963363252,"1","1","1","1","1","0",93.52
"516","IT",2020-04-26,-8.8558491003055,"1","1","1","1","1","0",93.52
"517","IT",2020-04-27,-16.5688342816664,"1","1","1","1","1","0",93.52
"518","IT",2020-04-28,-13.2912541643032,"1","1","1","1","1","0",93.52
"519","IT",2020-04-29,-16.4212256188371,"1","1","1","1","1","0",93.52
"520","IT",2020-04-30,-20.8938309516279,"1","1","1","1","1","0",93.52
"521","IT",2020-05-01,-36.0286388758266,"1","1","1","1","1","0",93.52
"522","IT",2020-05-02,-26.1960779309144,"1","1","1","1","1","0",93.52
"523","IT",2020-05-03,-16.755689257333,"1","1","1","1","1","0",93.52
"524","IT",2020-05-04,-15.4820335990808,"1","0","1","0","0","0",62.96
"525","IT",2020-05-05,-15.1054267648563,"1","0","1","0","0","0",62.96
"526","IT",2020-05-06,-13.9972027632013,"1","0","1","0","0","0",62.96
"527","IT",2020-05-07,-14.9733948443059,"1","0","1","0","0","0",62.96
"528","IT",2020-05-08,-15.9024484293337,"1","0","1","0","0","0",62.96
"529","IT",2020-05-09,-16.350482357267,"1","0","1","0","0","0",62.96
"530","IT",2020-05-10,-12.6888605159037,"1","0","1","0","0","0",62.96
"531","IT",2020-05-11,-11.7577815894579,"1","0","1","0","0","0",62.96
"532","IT",2020-05-12,-13.3964008227079,"1","0","1","0","0","0",62.96
"533","IT",2020-05-13,-11.1013416868198,"1","0","1","0","0","0",62.96
"534","IT",2020-05-14,-13.3263952389642,"1","0","1","0","0","0",62.96
"535","IT",2020-05-15,-11.1472412023665,"1","0","1","0","0","0",62.96
"536","IT",2020-05-16,-11.196958363299,"1","0","1","0","0","0",66.67
"537","IT",2020-05-17,-12.813816943102,"1","0","1","0","0","0",66.67
"538","IT",2020-05-18,-10.865545128207,"1","0","1","0","1","0",63.89
"539","IT",2020-05-19,-5.37558005036179,"1","0","1","0","1","0",63.89
"540","IT",2020-05-20,-7.45291350409157,"1","0","1","0","1","0",63.89
"541","IT",2020-05-21,-10.2025024909896,"1","0","1","0","1","0",63.89
"542","IT",2020-05-22,-10.5556573891167,"1","0","1","0","1","0",63.89
"543","IT",2020-05-23,-11.7540628399032,"1","0","1","0","1","0",63.89
"544","IT",2020-05-24,-8.55302203155581,"1","0","1","0","1","0",63.89
"545","IT",2020-05-25,-8.26500147713598,"1","0","1","0","1","0",63.89
"546","IT",2020-05-26,-6.28662454133369,"1","0","1","0","1","0",63.89
"547","IT",2020-05-27,-5.40156544949243,"1","0","1","0","1","0",63.89
"548","IT",2020-05-28,-6.10277440641855,"1","0","1","0","1","0",63.89
"549","IT",2020-05-29,-6.55497554395239,"1","0","1","0","1","0",63.89
"550","IT",2020-05-30,-7.40173916698623,"1","0","1","0","1","0",63.89
"551","IT",2020-05-31,-3.15644392554031,"1","0","1","0","1","0",63.89
"552","IT",2020-06-01,-26.5699101662649,"1","0","1","0","1","0",63.89
"553","IT",2020-06-02,-26.5306950955993,"1","0","1","0","0","0",52.78
"554","IT",2020-06-03,-11.9160924561866,"1","0","1","0","0","0",44.44
"555","IT",2020-06-04,-2.38078960547425,"1","0","1","0","0","0",44.44
"556","IT",2020-06-05,-5.44073789573631,"1","0","1","0","0","0",44.44
"557","IT",2020-06-06,-9.85042201745109,"1","0","1","0","0","0",44.44
"558","IT",2020-06-07,-6.1864568358097,"1","0","1","0","0","0",44.44
"559","IT",2020-06-08,-4.02875858946813,"1","0","1","0","0","0",44.44
"560","IT",2020-06-09,-5.26281371176761,"1","0","1","0","0","0",44.44
"561","IT",2020-06-10,-6.7169714491949,"1","0","1","0","0","0",44.44
"562","IT",2020-06-11,-8.06246309213948,"1","0","1","0","0","0",50
"563","IT",2020-06-12,-13.6321500498499,"1","0","1","0","0","0",50
"564","IT",2020-06-13,-17.2664702951462,"1","0","1","0","0","0",50
"565","IT",2020-06-14,-14.8287752124362,"1","0","1","0","0","0",50
"566","IT",2020-06-15,-9.23040141190482,"1","0","1","0","0","0",55.56
"567","IT",2020-06-16,-10.3861721728248,"1","0","1","0","0","0",55.56
"568","IT",2020-06-17,-8.89500971071333,"1","0","1","0","0","0",55.56
"569","IT",2020-06-18,-10.728223006312,"1","0","1","0","0","0",55.56
"570","IT",2020-06-19,-12.1271331223715,"1","0","1","0","0","0",55.56
"571","IT",2020-06-20,-15.2047089146159,"1","0","1","0","0","0",55.56
"572","IT",2020-06-21,-14.301623246179,"1","0","1","0","0","0",55.56
"573","IT",2020-06-22,-11.4985010885404,"1","0","1","0","0","0",55.56
"574","IT",2020-06-23,-10.7197614917395,"1","0","1","0","0","0",55.56
"575","IT",2020-06-24,-8.95592182200972,"1","0","1","0","0","0",55.56
"576","IT",2020-06-25,-5.43322425038507,"1","0","1","0","0","0",55.56
"577","IT",2020-06-26,-8.22493419900294,"1","0","1","0","0","0",55.56
"578","IT",2020-06-27,-9.20709539427053,"1","0","1","0","0","0",55.56
"579","IT",2020-06-28,-9.85828126320195,"1","0","1","0","0","0",55.56
"580","IT",2020-06-29,-6.90456205730228,"1","0","1","0","0","0",55.56
"581","IT",2020-06-30,-3.16696998364859,"1","0","1","0","0","0",55.56
"582","IT",2020-07-01,0.664146459117071,"1","0","1","0","0","0",55.56
"583","IT",2020-07-02,-1.67887022149831,"1","0","1","0","0","0",55.56
"584","IT",2020-07-03,-3.22248403953177,"1","0","1","0","0","0",55.56
"585","IT",2020-07-04,-8.46782790168106,"1","0","1","0","0","0",55.56
"586","IT",2020-07-05,-11.3260932646514,"1","0","1","0","0","0",55.56
"587","IT",2020-07-06,-4.36833262694962,"1","0","1","0","0","0",55.56
"588","IT",2020-07-07,-3.3938352461702,"1","0","1","0","0","0",55.56
"589","IT",2020-07-08,-6.13603645063137,"1","0","1","0","0","0",55.56
"590","IT",2020-07-09,-5.00023150354224,"1","0","1","0","0","0",58.33
"591","IT",2020-07-10,-4.84096834483585,"1","0","1","0","0","0",58.33
"592","IT",2020-07-11,-5.89379328961584,"1","0","1","0","0","0",58.33
"593","IT",2020-07-12,-8.97098708361777,"1","0","1","0","0","0",58.33
"594","IT",2020-07-13,-5.57758211638024,"1","0","1","0","0","0",58.33
"595","IT",2020-07-14,-5.72091207265619,"1","0","1","0","0","0",58.33
"596","IT",2020-07-15,-4.88026948197282,"1","0","1","0","0","0",58.33
"597","IT",2020-07-16,-5.29341595914392,"1","0","1","0","0","0",58.33
"598","IT",2020-07-17,-4.67117348663028,"1","0","1","0","0","0",58.33
"599","IT",2020-07-18,-8.31563452608315,"1","0","1","0","0","0",58.33
"600","IT",2020-07-19,-14.0439378244539,"1","0","1","0","0","0",58.33
"601","IT",2020-07-20,-6.21392633878727,"1","0","1","0","0","0",58.33
"602","IT",2020-07-21,-3.51418108698627,"1","0","1","0","0","0",58.33
"603","IT",2020-07-22,-2.7393567974926,"1","0","1","0","0","0",58.33
"604","IT",2020-07-23,-2.27784604462571,"1","0","1","0","0","0",58.33
"605","IT",2020-07-24,-1.93459405905141,"1","0","1","0","0","0",58.33
"606","IT",2020-07-25,-8.05658048219089,"1","0","1","0","0","0",58.33
"607","IT",2020-07-26,-10.960795358108,"1","0","1","0","0","0",58.33
"608","IT",2020-07-27,-3.94218487416359,"1","0","1","0","0","0",48.15
"609","IT",2020-07-28,-1.74786005939197,"1","0","1","0","0","0",48.15
"610","IT",2020-07-29,0.0818204843685175,"1","0","1","0","0","0",48.15
"611","IT",2020-07-30,2.53034770959978,"1","0","1","0","0","0",48.15
"612","IT",2020-07-31,2.18640619507885,"1","0","1","0","0","0",48.15
"613","ES",2020-03-01,-0.158688925464074,"0","0","0","0","0","0",11.11
"614","ES",2020-03-02,-0.433496636399939,"0","0","0","0","0","0",11.11
"615","ES",2020-03-03,1.62890752390558,"0","0","0","0","0","0",11.11
"616","ES",2020-03-04,0.587749256868376,"0","0","0","0","0","0",11.11
"617","ES",2020-03-05,0.247015450069685,"0","0","0","0","0","0",11.11
"618","ES",2020-03-06,0.156741039907473,"0","0","0","0","0","0",11.11
"619","ES",2020-03-07,1.65315544344364,"0","0","0","0","0","0",11.11
"620","ES",2020-03-08,1.47698276001637,"0","0","0","0","0","0",11.11
"621","ES",2020-03-09,1.68791254636719,"0","0","0","0","0","0",25
"622","ES",2020-03-10,0.684187750422571,"0","0","1","0","0","0",45.83
"623","ES",2020-03-11,-4.0632018306123,"0","0","1","0","0","0",45.83
"624","ES",2020-03-12,0.209139432697136,"0","0","1","0","0","0",45.83
"625","ES",2020-03-13,-0.547181783568003,"0","0","1","0","0","0",45.83
"626","ES",2020-03-14,-3.01181052994369,"0","0","1","0","0","0",67.13
"627","ES",2020-03-15,-3.30817693024486,"0","0","1","0","0","0",67.13
"628","ES",2020-03-16,-5.56960223669179,"1","0","1","0","0","0",68.98
"629","ES",2020-03-17,-5.53321955857365,"1","0","1","0","0","1",71.76
"630","ES",2020-03-18,-9.55301761527545,"1","0","1","0","0","1",71.76
"631","ES",2020-03-19,-16.99034485357,"1","0","1","0","0","1",71.76
"632","ES",2020-03-20,-14.3377496444313,"1","0","1","0","0","1",71.76
"633","ES",2020-03-21,-8.53390504192696,"1","0","1","0","0","1",71.76
"634","ES",2020-03-22,-6.27112257357026,"1","0","1","0","0","1",71.76
"635","ES",2020-03-23,-11.2140774454815,"1","0","1","0","0","1",71.76
"636","ES",2020-03-24,-11.1661031865517,"1","0","1","0","0","1",71.76
"637","ES",2020-03-25,-11.0948321888097,"1","0","1","0","0","1",71.76
"638","ES",2020-03-26,-11.1508046959461,"1","0","1","0","0","1",71.76
"639","ES",2020-03-27,-8.07854649374262,"1","0","1","0","0","1",71.76
"640","ES",2020-03-28,-6.04589971961498,"1","0","1","0","0","1",71.76
"641","ES",2020-03-29,-10.4337798578987,"1","0","1","0","0","1",71.76
"642","ES",2020-03-30,-16.3999286847426,"1","1","1","0","0","1",85.19
"643","ES",2020-03-31,-19.7177541658442,"1","1","1","0","0","1",85.19
"644","ES",2020-04-01,-23.8879262080305,"1","1","1","0","0","1",85.19
"645","ES",2020-04-02,-20.1876989022867,"1","1","1","0","0","1",85.19
"646","ES",2020-04-03,-21.4117100325652,"1","1","1","0","0","1",85.19
"647","ES",2020-04-04,-17.9378321794856,"1","1","1","0","0","1",85.19
"648","ES",2020-04-05,-15.4992748501854,"1","1","1","0","0","1",85.19
"649","ES",2020-04-06,-23.8753645698702,"1","1","1","0","0","1",85.19
"650","ES",2020-04-07,-27.0466535813982,"1","1","1","0","0","1",85.19
"651","ES",2020-04-08,-29.4902390794371,"1","1","1","0","0","1",85.19
"652","ES",2020-04-09,-34.8808003101216,"1","1","1","0","0","1",85.19
"653","ES",2020-04-10,-23.2387607619322,"1","1","1","0","0","1",85.19
"654","ES",2020-04-11,-22.9110698972126,"1","1","1","0","0","1",85.19
"655","ES",2020-04-12,-4.69607251625632,"1","1","1","0","0","1",85.19
"656","ES",2020-04-13,-13.1573369568962,"1","1","1","0","0","1",85.19
"657","ES",2020-04-14,-19.1000277416926,"1","1","1","0","0","1",85.19
"658","ES",2020-04-15,-16.1768973825858,"1","1","1","0","0","1",85.19
"659","ES",2020-04-16,-15.4151136648158,"1","1","1","0","0","1",85.19
"660","ES",2020-04-17,-15.0475001269311,"1","1","1","0","0","1",85.19
"661","ES",2020-04-18,-12.257043061518,"1","1","1","0","0","1",85.19
"662","ES",2020-04-19,-11.2717248724973,"1","1","1","0","0","1",85.19
"663","ES",2020-04-20,-16.4630290890921,"1","1","1","0","0","1",85.19
"664","ES",2020-04-21,-15.6993632840394,"1","1","1","0","0","1",85.19
"665","ES",2020-04-22,-14.4378269626271,"1","1","1","0","0","1",85.19
"666","ES",2020-04-23,-14.2680806928822,"1","1","1","0","0","1",85.19
"667","ES",2020-04-24,-14.1655292341752,"1","1","1","0","0","1",85.19
"668","ES",2020-04-25,-10.3053436631807,"1","1","1","0","0","1",85.19
"669","ES",2020-04-26,-9.46190772606779,"1","1","1","0","0","1",85.19
"670","ES",2020-04-27,-13.5001047751387,"1","1","1","0","0","1",85.19
"671","ES",2020-04-28,-12.6652338270183,"1","1","1","0","0","1",85.19
"672","ES",2020-04-29,-12.4191258086075,"1","1","1","0","0","1",85.19
"673","ES",2020-04-30,-14.3511269146063,"1","1","1","0","0","1",85.19
"674","ES",2020-05-01,-14.4315599308694,"1","1","1","0","0","1",85.19
"675","ES",2020-05-02,-15.4760869319408,"1","1","1","0","0","1",85.19
"676","ES",2020-05-03,-11.2522081602663,"1","1","1","0","0","1",85.19
"677","ES",2020-05-04,-16.0095521923891,"1","0","1","0","0","1",81.94
"678","ES",2020-05-05,-13.2497042751925,"1","0","1","0","0","1",81.94
"679","ES",2020-05-06,-13.3975907267963,"1","0","1","0","0","1",81.94
"680","ES",2020-05-07,-15.1609053258133,"1","0","1","0","0","1",81.94
"681","ES",2020-05-08,-15.671950956523,"1","0","1","0","0","1",81.94
"682","ES",2020-05-09,-14.6474452875674,"1","0","1","0","0","1",81.94
"683","ES",2020-05-10,-14.4359668764693,"1","0","1","0","0","1",81.94
"684","ES",2020-05-11,-16.2677528846067,"1","0","1","0","0","1",81.94
"685","ES",2020-05-12,-12.8268717236156,"1","0","1","0","0","1",81.94
"686","ES",2020-05-13,-13.9075312972251,"1","0","1","0","0","1",83.33
"687","ES",2020-05-14,-13.7002819009809,"1","0","1","0","0","1",83.33
"688","ES",2020-05-15,-14.330959605243,"1","0","1","0","0","1",83.33
"689","ES",2020-05-16,-12.5313872694027,"1","0","1","0","0","1",83.33
"690","ES",2020-05-17,-11.1143521157816,"1","0","0","0","0","1",79.17
"691","ES",2020-05-18,-13.956260112973,"1","0","0","0","0","1",79.17
"692","ES",2020-05-19,-19.50435076631,"1","0","0","0","0","1",79.17
"693","ES",2020-05-20,-11.9401395949217,"1","0","0","0","0","1",79.17
"694","ES",2020-05-21,-11.9537393382231,"1","0","0","0","0","1",79.17
"695","ES",2020-05-22,-9.80747454152943,"1","0","0","0","0","1",75.46
"696","ES",2020-05-23,-8.38455232279691,"1","0","0","0","0","1",75.46
"697","ES",2020-05-24,-6.89761501749718,"1","0","0","0","0","1",75.46
"698","ES",2020-05-25,-9.01643269294645,"1","0","0","0","0","1",75.46
"699","ES",2020-05-26,-9.2080003263318,"0","0","0","0","0","1",71.76
"700","ES",2020-05-27,-9.7888989012959,"0","0","0","0","0","1",68.06
"701","ES",2020-05-28,-10.7394213612801,"0","0","0","0","0","1",68.06
"702","ES",2020-05-29,-9.63872576314743,"0","0","0","0","0","1",68.06
"703","ES",2020-05-30,-8.92614324738704,"0","0","0","0","0","1",68.06
"704","ES",2020-05-31,-7.91581783266298,"0","0","0","0","0","1",68.06
"705","ES",2020-06-01,-10.2251979363361,"0","0","0","0","0","1",66.67
"706","ES",2020-06-02,-7.56793202078427,"0","0","0","0","0","1",66.67
"707","ES",2020-06-03,-6.42424774297142,"0","0","0","0","0","1",66.67
"708","ES",2020-06-04,-7.46549284782859,"0","0","0","0","0","1",66.67
"709","ES",2020-06-05,-9.35231612064411,"0","0","0","0","0","1",66.67
"710","ES",2020-06-06,-9.37882149965258,"0","0","0","0","0","1",66.67
"711","ES",2020-06-07,-10.022480184104,"0","0","0","0","0","1",66.67
"712","ES",2020-06-08,-11.756031830887,"0","0","0","0","0","1",57.41
"713","ES",2020-06-09,-11.3212125840941,"0","0","0","0","0","1",57.41
"714","ES",2020-06-10,-10.2579052455225,"0","0","0","0","0","1",57.41
"715","ES",2020-06-11,-10.409776335147,"0","0","0","0","0","1",57.41
"716","ES",2020-06-12,-10.6660340702282,"0","0","0","0","0","1",57.41
"717","ES",2020-06-13,-11.7853734340137,"0","0","0","0","0","1",57.41
"718","ES",2020-06-14,-12.4532738044092,"0","0","0","0","0","1",57.41
